page_url,image_url,author,title,annotation,price,status,genre,subgenre,dttm_updated
https://www.biblio-globus.ru/product/10801398,https://static.biblio-globus.ru/images/ImageHandler.ashx?fileName=10801398.jpg&width=260,Потерянные сокровища,Мэннинг  К.,"Лондонский пожар, 1666 год. Дома охвачены ярким огнем, но одна из жительниц занята не заботой о собственной жизни, а спасением семейных ценностей. Сундук обнаружили в Чипсайде лишь в 1912 году - громкое событие, потрясшее весь Лондон... Для американского историка Кейт Кирби работа над драгоценностями может стать делом всей ее жизни. Но во время поездки в Лондон всплывают семейные секреты: бабушка Кейт явно связана с этой находкой. Что произошло сто лет назад в эдвардианском Лондоне?
Основанный на реальной истории, ""Потерянные сокровища"" - захватывающий роман о драгоценных камнях, ювелирах и украшениях, которые хранят в себе немало тайн, разгадать которые предстоит Кейт, чтобы узнать истину.",679,в наличии,Художественная литература,Классическая и современная проза,2023-03-23 14:47:51.140943
https://www.biblio-globus.ru/product/10801400,https://static.biblio-globus.ru/images/ImageHandler.ashx?fileName=10801400.jpg&width=260,Список Шиндлера,Кенилли Т.,"«Тот, кто спас единственную жизнь, спас весь мир» — эти слова из Талмуда написали заключенные на кольце, которое подарили своему спасителю — Оскару Шиндлеру. Человеку, который избавил от мученической смерти  больше тысячи людей.

Оскар Шиндлер не был святым, но стал Праведником Мира.  О нем помнят не только те, кто обязан ему жизнью, не только их дети и внуки — нет в мире человека, который не слышал бы это имя и не преклонялся перед  скромным мужеством Шиндлера.
В 1993 году Стивен  Спилберг снял по роману Томаса Кенилли фильм, который стал одним из самых значительных произведений мирового кинематографа и удостоен семи премий «Оскар».",789,в наличии,Художественная литература,Классическая и современная проза,2023-03-23 14:47:54.514807
https://www.biblio-globus.ru/product/10806485,https://static.biblio-globus.ru/images/ImageHandler.ashx?fileName=10806485.jpg&width=260,День завтрашний : сборник рассказов,Иванов Е.Б,"Автор любой книги всегда пытается найти своего читателя, к которому и адресована его писанина. Кто-то предпочитает фантастику, кого-то интересуют исторические дебри, некоторые читатели тяготеют к сентиментальной поэзии, некоторые предпочитают военную прозу. Мир литературы огромен, и, к счастью, он не потускнел за прошедшие столетия. Войти в него за деньги, по протекции (по блату), с использованием чужой славы - путного из этого ничего не выйдет. Но если вы все-таки достучались в плотно закрытые двери читателя, поведали ему свою тайну и он проникся, поверил вам, вот тогда вы тихо начинаете с ним беседу.
Но хочется найти там родственную душу,
Тот островок тепла среди холодной стужи.
С кем можно говорить, кому ты интересен,
С кем так легко вдвоем и мир уже не тесен.
В данном издании использован жанр литературной прозы, взятый из нашей жизни. Читая книгу, невозможно оставаться одному, так или иначе вы останетесь вдвоем с автором, проникая вместе с ним и его героями в их тайны. Конечно, многое остается за скобками, однако вдумчивый читатель, умеющий читать между строк, домыслит несказанное.",579,в наличии,Художественная литература,Классическая и современная проза,2023-03-23 14:47:59.280348
https://www.biblio-globus.ru/product/10804790,https://static.biblio-globus.ru/images/ImageHandler.ashx?fileName=10804790.jpg&width=260,Посредник,Хартли Л. ,"Тринадцатилетний Лео проводит летние каникулы в роскошном имении, снятом для отдыха семьей его школьного друга, и робко, возвышенно, совершенно по-мальчишески влюбляется в старшую сестру этого друга Мариан. Однако эта уже помолвленная великосветская красавица, заметив его чувства, принимается хладнокровно и спокойно использовать Лео для передачи писем своему тайному возлюбленному — простому молодому фермеру. Постепенно ситуация накаляется. И на плечи обычного школьника ложится непосильный груз ответственности за запутанный клубок непонятных ему отношений сразу нескольких людей...",499,в наличии,Художественная литература,Классическая и современная проза,2023-03-23 14:48:02.978016
https://www.biblio-globus.ru/product/10800404,https://static.biblio-globus.ru/images/ImageHandler.ashx?fileName=10800404.jpg&width=260,Контур,Каск Р.,"Роман современной канадско-британской писательницы Рейчел Каск (род. 1968), собравший множество премий, состоит из десяти встреч и разговоров. Нестерпимо жарким летом в Афинах главная героиня, известная романистка, читает курс creative writing. Ее новыми знакомыми и собеседниками становятся соседи, студенты, преподаватели, которые охотно говорят о себе — делятся своими убеждениями, мечтами, фантазиями, тревогами и сожалениями. На фоне их историй словно бы по контрасту вырисовывается портрет повествовательницы — женщины, которая учится жить с сознанием большой потери. «Контур» — первый роман трилогии, изменившей представления об этой традиционной литературной форме и значительно расширившей границы современной литературы. Впервые на русском.",729,в наличии,Художественная литература,Классическая и современная проза,2023-03-23 14:48:07.129555
https://www.biblio-globus.ru/product/10801351,https://static.biblio-globus.ru/images/ImageHandler.ashx?fileName=10801351.jpg&width=260,Защита Лужина : роман,Набоков В.В.,"«Защита Лужина» (1929) — вершинное достижение Владимира Набокова 20?х годов, его первая большая творческая удача, принесшая ему славу лучшего молодого писателя русской эмиграции. Показав, по словам Глеба Струве, «колдовское владение темой и материалом», Набоков этим романом открыл в русской литературе новую яркую страницу. Гениальный шахматист Александр Лужин, живущий скорее в мире своего отвлеченного и строгого искусства, чем в реальном Берлине, обнаруживает то, что можно назвать комбинаторным началом бытия. Безуспешно пытаясь разгадать «ходы судьбы» и прервать их зловещее повторение, он перестает понимать, где кончается игра и начинается сама жизнь, против неумолимых обстоятельств которой он беззащитен.",629,в наличии,Художественная литература,Классическая и современная проза,2023-03-23 14:48:10.865763
https://www.biblio-globus.ru/product/10799502,https://static.biblio-globus.ru/images/ImageHandler.ashx?fileName=10799502.jpg&width=260,История одного города: роман; Сказки,Салтыков-Щедрин М.Е.,"Пороки и язвы русского общества XIX века, типичные черты бюрократов-чиновников бичует и саркастически высмеивает на страницах романа «История одного города» М. Салыков-Щедрин. 
Но очевидны и исторические параллели. Так образы градоначальников напоминают исторические личности, а многие события остылают к дворцовым переворотам.  
Эта книга современна и в наши дни, оказываясь, по сути, не беспощадным приговором ""русской действительности"", а безжалостной хирургической операцией, вскрывающей и врачующей ""язвы"" общества.
В книгу включены и знаменитые сказки писателя, продолжающие обнажать пороки человеческой природы.",719,в наличии,Художественная литература,Классическая и современная проза,2023-03-23 14:48:14.465614
https://www.biblio-globus.ru/product/10799684,https://static.biblio-globus.ru/images/ImageHandler.ashx?fileName=10799684.jpg&width=260,Гайдзин,Клавелл Дж.,"Япония. 1862 год. Наследник великолепного Благородного Дома, развернувшего свою деятельность в Стране восходящего солнца... Прямой потомок первого сёгуна Торанаги, сражающегося за то, чтобы его страна преодолела средневековые традиции и вступила в современную эпоху... Красивая молодая француженка, которая разрывается между честолюбием и любовью... Их жизни переплетаются на экзотической земле, вновь открытой для иностранцев — гайдзинов. Их страсти смешиваются с желаниями монархов и дипломатов, убийц, куртизанок и шпионов. 
«Гайдзин» — один из романов, рассказывающих о прошлом Благородного Дома Струанов.",1309,в наличии,Художественная литература,Классическая и современная проза,2023-03-23 14:48:19.012809
https://www.biblio-globus.ru/product/10792796,https://static.biblio-globus.ru/images/ImageHandler.ashx?fileName=10792796.jpg&width=260,Дырка,Ляхович А. В.,"Алиса и Лео живут во враждующих странах. В тот день, когда началась великая война Бобра с Ослом, завязалась и их переписка или, точнее сказать, вражда. Со временем она перешла в обычное общение, а затем и в дружбу. Им нелегко понять друг друга: каждый из них привык верить, что источник всех бед — соседний народ. И только небывалая Дырка, куда они попадают вопреки законам физики, помогает понять главное: люди видят то, что хотят видеть... Мистика и повседневность, сатира и философия, древние фолианты и современные гаджеты, узнаваемые реалии «злобы дня», Леонардо да Винчи и его таинственный код причудливо сплелись в фантасмагории Артема Ляховича «Дырка», вышедшей в 2017 году в финал Всероссийского конкурса на лучшее литературное произведение для детей и юношества «Книгуру».",519,в наличии,Художественная литература,Классическая и современная проза,2023-03-23 14:48:23.284762
https://www.biblio-globus.ru/product/10798336,https://static.biblio-globus.ru/images/ImageHandler.ashx?fileName=10798336.jpg&width=260,Дворец сновидений,Кадарэ И.,"Исмаиль Кадарэ - албанский прозаик и поэт. Известен во всем мире как выдающийся писатель современности. Кавалер ордена Почетного легиона, лауреат премии принца Астурийского, первый лауреат Международной Букеровской премии.
Таинственный Дворец Сновидений находится в центре огромной империи. Его служащие веками заняты сбором и разгадыванием снов каждого из подданных султана. Они должны отыскать ниспосланное высшими силами предзнаменование, которое станет ключом к судьбе правителя. 
Отпрыск знатного рода, Марк-Алем поступает на службу в этот могущественный Дворец. Проходя по его кругам, он невольно оказывается вовлеченным в события, потрясшие и империю, и его семью.",1329,в наличии,Художественная литература,Классическая и современная проза,2023-03-23 14:48:27.737574
https://www.biblio-globus.ru/product/10798571,https://static.biblio-globus.ru/images/ImageHandler.ashx?fileName=10798571.jpg&width=260,Семь сестер. Сестра тени,Райли Л.,"Астеропа Деплеси, или просто Стар, как называют ее близкие, стоит перед непростым выбором. Всю жизнь она была неразлучна с младшей сестрой Сиси, они вместе путешествовали и строили планы на будущее. 
Но смерть Па Солта, приемного отца, сильно повлияла на Стар. Па Солт оставил ей подсказки, разгадав которые, Стар сможет бесповоротно изменить свою жизнь и отыскать истинную семью.
Так Стар оказывается в Лондоне, отправной точке своего долгого путешествия. 
Ее ждут аристократы прошлого, истории о любви и таланте, невероятный Озерный край, а также встреча с кем-то очень важным. Встреча, которая изменит все.",829,в наличии,Художественная литература,Классическая и современная проза,2023-03-23 14:48:32.343694
https://www.biblio-globus.ru/product/10790797,https://static.biblio-globus.ru/images/ImageHandler.ashx?fileName=10790797.jpg&width=260,Лето,Смит  А.,"В настоящем Саша знает, что все идет наперекосяк. Ее брат Роберт — ходячая беда. Между матерью и отцом не ладится. А мир в раздрае — и ведь станет только хуже.
А в прошлом лето было прекрасно. Другие брат и сестра еще не знали, что ждет их впереди.
Это история о людях на пороге больших перемен. Они родня, но словно чужие друг другу. Так с чего начинается семья? И что общего у людей, которым кажется, что их ничего не объединяет?
Лето.",709,в наличии,Художественная литература,Классическая и современная проза,2023-03-23 14:48:35.878867
https://www.biblio-globus.ru/product/10796174,https://static.biblio-globus.ru/images/ImageHandler.ashx?fileName=10796174.jpg&width=260,Сплетня : [роман],Кара Л.,"«Среди нас — убийца».
Поначалу это всего лишь сплетня из тех, какими вечно обмениваются скучающие мамочки на детской площадке, —  будто бы в их тихом, сонном приморском городке живет под чужим именем Салли Макгоуэн, много лет назад заколовшая ножом маленького мальчика. Никто толком ничего не знает. Но...

«Среди нас — убийца».
Кто же она, эта волчица в овечьей шкуре? Как ее узнать, если фотографий Салли Макгоуэн нет? Возможно, это эксцентричная художница? Или странноватая владелица магазинчика эзотерических товаров? Или холодно-отстраненная хозяйка дома, который недавно смотрела риелтор  Джоанна  Критчли, переехавшая в городок из Лондона с сынишкой Альфи?

Слухи нарастают точно снежный ком.
Рушатся репутации. Множатся косые взгляды. Звучат в спину злобные шепотки.
А между тем Джоанна с ужасом понимает, что кто-то начинает преследовать не только ее, но и Альфи...",449,в наличии,Художественная литература,Классическая и современная проза,2023-03-23 14:48:38.993552
https://www.biblio-globus.ru/product/10796617,https://static.biblio-globus.ru/images/ImageHandler.ashx?fileName=10796617.jpg&width=260,Художница из Джайпура,Джоши А.,"Жизнь, которую ты кропотливо выстраиваешь, может в любой момент оказаться под угрозой.   
Лакшми отлично это знает. Ее выдали замуж в пятнадцать лет, а в семнадцать она сбежала от нелюбимого мужа и оказалась в Джайпуре, Розовом городе, величественном и беспощадном. Городе, где можно очень быстро разбогатеть и так же быстро все потерять.
Лакшми очень нужно разбогатеть, потому что ее мечта — ни от кого не зависеть. Ее таланты не знают границ, но главное — она целительница и художница и в этом достигла совершенства. Ее мехенди славятся на весь город, знатные дамы готовы щедро платить за ее целебные отвары и волшебные узоры хной. 
Казалось бы, цель близка. Но Джайпур не прощает ошибок.",879,в наличии,Художественная литература,Классическая и современная проза,2023-03-23 14:48:56.109597
https://www.biblio-globus.ru/product/10795654,https://static.biblio-globus.ru/images/ImageHandler.ashx?fileName=10795654.jpg&width=260,Безутешная плоть,Дангаремба  Ц.,"Сквозь жизнь и стремления одной девушки Цици Дангарембга показывает судьбу целой нации. Это острая и пронзительная книга об обществе и о том, что с нами происходит, когда все надежды терпят крах.
Тамбудзай уволилась с приевшейся работы и поселилась в хостеле для молодежи. Теперь перспективы, открывшиеся перед ней, крайне туманны. Она упорно пытается выстроить свою жизнь, однако за каждым следующим поворотом ее поджидают все новые неудачи и унижения. Что станется, когда суровая реальность возобладает над тем будущим, к которому она стремилась?",729,в наличии,Художественная литература,Классическая и современная проза,2023-03-23 14:49:00.071435
https://www.biblio-globus.ru/product/10791308,https://static.biblio-globus.ru/images/ImageHandler.ashx?fileName=10791308.jpg&width=260,Счастье.Догнать,Мимашева И.,"Вы знаете, как почувствовать границы чуда?» Новая книга петербургского автора Ирины Мимашевой — сборник коротких историй о наших современниках. Каждый из героев рассказов хочет быть счастлив. Но у каждого из них свой путь и свое понимание счастья. Они сталкиваются с уловками лайф-коучей, снисходительным взглядом подрастающего поколения, отличиями заграничного менталитета, но никогда не унывают. Автор предлагает ироничный, сентиментальный, где?то печальный или вдохновляющий взгляд на героев, которых объединяет самое главное — любовь.
«Любовь, сотрудничество, компромисс, умение слушать, принимать чувства, признание, одобрение, ободрение, безопасность, общие цели, ценность, счастье жить…» — все подчеркнуть и жить дальше""",409,в наличии,Художественная литература,Классическая и современная проза,2023-03-23 14:49:04.626692
https://www.biblio-globus.ru/product/10780387,https://static.biblio-globus.ru/images/ImageHandler.ashx?fileName=10780387.jpg&width=260,Обратный словарь,Девос Е.,"Елена Девос – поэт, переводчик, лауреат литературных премий, автор романов ""Ключ от пианино"" и ""Уроки русского"". В ""Обратный словарь"" вошли ее стихи разных лет, опубликованные в журналах и альманахах, страницы из первого сборника  ""Без четверти двадцать"", а также стихотворения, которые до сей поры кочевали по виртуальным альбомам нашего времени – сайтам, блогам, антологиям и просто из одного дружеского письма в другое, с рисунками на полях.",439,в наличии,Художественная литература,Классическая и современная проза,2023-03-23 14:49:10.480136
https://www.biblio-globus.ru/product/10793474,https://static.biblio-globus.ru/images/ImageHandler.ashx?fileName=10793474.jpg&width=260,Семь сестер. Сестра ветра (#2),Райли  Л.,"Алли Деплеси собирается принять участие в одной из самых опасных яхтенных гонок в мире, но внезапно получает весть о смерти своего приемного отца Па Солта. Она спешит в дом детства, где собираются пять ее сестер, чтобы вскрыть завещание. Обнаруживается, что каждой из них Па Солт оставил зашифрованные подсказки о тайне их рождения. Но готовы ли они разгадать этот ребус? 
История рождения Алли оказывается удивительным образом связана с судьбой певицы Анны Ландвик и знаменитой пьесой «Пер Гюнт», написанной более 150 лет назад. 
Алли отправляется навстречу ледяной красоте Норвегии, где, как она верит, сокрыты загадки не только ее происхождения, но и личности великого путешественника Па Солта и… седьмой сестры, которую Па Солт в свое время так и не смог отыскать.",849,в наличии,Художественная литература,Классическая и современная проза,2023-03-23 14:49:15.451983
https://www.biblio-globus.ru/product/10789925,https://static.biblio-globus.ru/images/ImageHandler.ashx?fileName=10789925.jpg&width=260,Госпожа Сарторис,Шмиттер  Э.,"Поздно вечером на безлюдной улице машина насмерть сбивает человека. Водитель скрывается под проливным дождем. 
Маргарита Сарторис узнает об этом из газет. Это напоминает ей об истории, которая произошла с ней в прошлом и которая круто изменила ее монотонную провинциальную жизнь.",379,в наличии,Художественная литература,Классическая и современная проза,2023-03-23 14:49:19.191668
https://www.biblio-globus.ru/product/10788727,https://static.biblio-globus.ru/images/ImageHandler.ashx?fileName=10788727.jpg&width=260,История Артура Трулава,Берг Э. ,"Артуру Мозесу 85 лет. Он поливает цветы, гладит кота и ухаживает за могилой жены. 
Мэдди Харрис молода и прекрасна. Она мечтает поступить в колледж искусств, но частенько сбегает с уроков на кладбище, где прячется от всего мира. 
Судьба сведет две одинокие души, положив начало удивительной дружбе. Ведь так иногда важно, чтобы кто-нибудь сказал: «Все будет хорошо. Я рядом».",719,в наличии,Художественная литература,Классическая и современная проза,2023-03-23 14:49:22.550517
https://www.biblio-globus.ru/product/10790283,https://static.biblio-globus.ru/images/ImageHandler.ashx?fileName=10790283.jpg&width=260,Ночная сучка,Йодер Р.,"Рейчел Йодер написала необычную, близкую к триллеру и магическому реализму историю о женщине, которая испытывает материнскую депрессию и выплескивает ее самым неожиданным образом. 
Если бы Франц Кафка был женщиной и жил в наше время, он бы создал нечто похожее. Рейчел Йодер умело работает с иронией, драмой и сатирой и отлично знает, где уместен черный юмор, а где – оголенные эмоции. К этой книге можно относиться по-разнмоу, но – аплодисменты за фантазию и смелость.",639,в наличии,Художественная литература,Классическая и современная проза,2023-03-23 14:49:26.231500
https://www.biblio-globus.ru/product/10754750,https://static.biblio-globus.ru/images/ImageHandler.ashx?fileName=10754750.jpg&width=260,Сказка про Крабика и Рыбку,Балунов А. ,"«Сказка про крабика и рыбку» – новая книга Александра Балунова, рок-музыканта, бас-гитариста, сооснователя и участника легендарной российской панк-группы «Король и Шут», автора серии бестселлеров о музыке и её отношении с людьми.
Эта книга – особенная, ведь за её вымышленными персонажами скрываются откровенные, добрые авторские мысли и сущности, похожие на музыкальные мелодии. Они звучат тепло, утешительно и ободряюще, рассказывают о чувствах и эмоциях, наполняющих сердце музыканта в разные периоды жизни: «Некоторые мысли в книге только скользят по поверхности мозга. Их вы едва можете их почувствовать». Впрочем, в некоторых «подводных» персонажах с лёгкостью можно узнать друзей и знакомых автора, ведь рыбий нос не спрячешь :)
 Притча, автобиография, сказка? - что ждёт Вас под обложкой этой книги? Этого не может сказать даже сам автор. Он лишь  рассказывает много разных историй с «морского дна», а точнее, одну историю – о большой любви и удивительных, хотя иногда и бессмысленных, но захватывающих, приключениях. Ведь «жить» означает «понырять»!
 «Сказка про крабика и рыбку» – именная, поэтому каждый читатель сможет не только попасть в удивительный и волшебный мир автора, но и вписать в него своё имя, став частью повествования. И это правильно.
Ты уже свободный, просто справки еще нет...",769,в наличии,Художественная литература,Классическая и современная проза,2023-03-23 14:49:30.639654
https://www.biblio-globus.ru/product/10754730,https://static.biblio-globus.ru/images/ImageHandler.ashx?fileName=10754730.jpg&width=260,Полночное небо : [роман],Брукс-Далтон Л.,"Августин – блестящий астроном, который отказался от личного счастья и посвятил себя изучению звезд.
Салливан, для коллег просто Салли, – астронавт, которая ради миссии на Юпитер пожертвовала семьей и оставила дома маленькую дочь.
Их разделяют миллионы километров:  за окном обсерватории Августина – бескрайние арктические просторы, за иллюминатором Салли – ледяная пустота космоса.   
Но однажды их размеренный и устоявшийся быт нарушает непредвиденное: на Земле по необъяснимой причине исчезают все радиосигналы, а Центр управления полетами перестает выходить на связь.
В этой пугающе звенящей тишине Августин и Салли задаются одним и тем же вопросом: осталась ли еще хоть одна живая душа во Вселенной?

В 2020 году Netflix экранизировал роман с Джорджем Клуни и Фелисити Джонс в главных ролях.",399,в наличии,Художественная литература,Классическая и современная проза,2023-03-23 14:49:33.482375
https://www.biblio-globus.ru/product/10791528,https://static.biblio-globus.ru/images/ImageHandler.ashx?fileName=10791528.jpg&width=260,Horizon,Noel  A.,"Now that she`s gained mastery over her powers as a Soul Seeker, Daire Santos faces her ultimate enemy, the Richter family. But on the horizon is a new and even deadlier foe, a powerful prophet determined to help the Richters bring about the end of the world. And even worse, the prophet`s daughter is someone painfully close to Daire . . . Dace`s ex-girlfriend Phyre. With the odds stacked against her and foes at every turn, will Daire survive long enough to create the future she desires with Dace, and will love truly be enough to conquer all? Find out in this stunning conclusion to New York Times bestselling author Alyson Noel`s The Soul Seekers series.",889,в наличии,Художественная литература,Классическая и современная проза,2023-03-23 14:49:38.244386
https://www.biblio-globus.ru/product/10791061,https://static.biblio-globus.ru/images/ImageHandler.ashx?fileName=10791061.jpg&width=260,Леди Макбет Мценского уезда; Очарованный странник : [сборник],Лесков  Н.С.,"Катерина Измайлова, молодая красавица, по расчету выданная за нелюбимого, годами томится в удушливой чопорной атмосфере богатого купеческого дома, изнывая от скуки... и внезапно загорается пагубной, непреодолимой страстью к дерзкому приказчику Сергею. 
Отныне она уже не способна думать ни о чем, кроме возлюбленного, и готова ради него на любое безумство и преступление... Такова сюжетная завязка повести Лескова «Леди Макбет Мценского уезда». 
В сборник также вошли повести «Очарованный странник, «Воительница», «Запечатленный ангел» и «Тупейный художник».",279,в наличии,Художественная литература,Классическая и современная проза,2023-03-23 14:49:47.063054
https://www.biblio-globus.ru/product/10791062,https://static.biblio-globus.ru/images/ImageHandler.ashx?fileName=10791062.jpg&width=260,Отчаяние : роман,Набоков  В.В.,"С началом Первой мировой войны имеющий немецкие корни Герман был интернирован и с 1920 года проживал в Берлине, в уютной квартире с прелестной и любящей женой Лидой, услужливой горничной Эльзой, балконом на солнечной стороне и центральным отоплением. Единственное расстройство – шоколадный бизнес, которым занялся герой, не приносит ожидаемых доходов. В последнее время дела и вовсе идут совсем скверно. Однажды, будучи с деловым визитом в Праге, Герман встречает бездомного бродягу Феликса, как две капли воды похожего на него. В голове Германа созревает идеальный план: убить Феликса и, переодев его в свою одежду, инсценировать таким образом самоубийство. Лида получит страховку и приедет с этими деньгами к скрывающемуся в другой стране герою. Но с первых же шагов все начинает идти не по плану.",629,в наличии,Художественная литература,Классическая и современная проза,2023-03-23 14:49:50.379817
https://www.biblio-globus.ru/product/10788112,https://static.biblio-globus.ru/images/ImageHandler.ashx?fileName=10788112.jpg&width=260,"Против справедливости: Повесть, эссе, интервью",Гиршович Л.,"Что значит обрести свою идентичность не по факту рождения, а в процессе долгой и непростой культурной эволюции? Что значит всегда быть «другим» — для общества, для культуры, для самого себя, наконец. В новой книге Леонида Гиршовича произведения разных жанров объединены темой еврейства — от карнавального обыгрывания сюжета Рождества в повести «Радуйся» до эссе об антисемитизме, процессах над нацистскими преступниками и о том, следует ли наказывать злодеев во имя справедливости. На страницах книги появляются святые и грешники, гонимые и гонители, гении и ничтожества, палачи и жертвы — каждый из них обретает в прозе и эссеистике автора языковую и человеческую индивидуальность. Леонид Гиршович — писатель и музыкант, автор романов и повестей «Обмененные головы» (1992), «Прайс» (1998), «Вий. Вокальный цикл Шуберта на слова Гоголя» (2005), «Фашизм и наоборот» (2006), «Шаутбенахт» (2006).",579,в наличии,Художественная литература,Классическая и современная проза,2023-03-23 14:49:54.035967
https://www.biblio-globus.ru/product/10790995,https://static.biblio-globus.ru/images/ImageHandler.ashx?fileName=10790995.jpg&width=260,Герда Таро: двойная экспозиция,Янечек Х.,"1 августа 1937 года Париж прощался с Гердой Таро, антифашисткой, первой женщиной-фоторепортером, погибшей в охваченной гражданской войной Испании. В тот день ей должно было исполниться 27 лет. Герда Таро — главный нерв романа-калейдоскопа. Вилли Чардак, Рут Серф и Георг Курицкес вспоминают, какой она была: непостоянной, ускользающей, своевольной; искренней, великодушной, отважной. Перед читателем проходит череда исторических лиц и событий эпохи 1930-х, вобравшей вобравшую в себя экономическую депрессию, нацизм, ксенофобию, войну идеологий и идеалов, культурные брожения, борьбу за справедливость и лучший мир и, конечно же, невероятный взлет репортажной фотографии. Роман писательницы и переводчицы Хелены Янечек, основанный на фактах и документах, был удостоен в Италии престижной премии «Стрега» (2018) и издан на десятках языков по всему миру.",709,в наличии,Художественная литература,Классическая и современная проза,2023-03-23 14:49:58.234005
https://www.biblio-globus.ru/product/10789580,https://static.biblio-globus.ru/images/ImageHandler.ashx?fileName=10789580.jpg&width=260,Меня зовут Андрей,Медерндорфер В.,"Гашпер - обычный современный мальчишка. Большую часть свободного времени он проводит в интернете, обожает фильмы, болтает по  видеочату с подружкой из школы и не ладит с одноклассниками. Что-то не то происходит с его родителями… Мама часто подолгу молча смотрит в окно, а папа всё реже бывает дома. Но Гашпер уже привык к этому. Короче говоря, его жизнь вполне себе ничего. И вот однажды его мир переворачивается с ног на голову. Кажется, за это лето с ним случится больше, чем во всех просмотренных им фильмах вместе взятых!",619,в наличии,Художественная литература,Классическая и современная проза,2023-03-23 14:50:01.654051
